sentence,label,phrase,updated_label,review,comments
i have always had a passion for hands on work and an affinity for math and physics.,0,['All of this has lead me to pursue a degree in Mechanical Engineering'],0,,No update; unclear theme alignment.
"all of this has lead me to pursue a degree in mechanical engineering, ultimately leading me to taking this course.",1,['All of this has lead me to pursue a degree in Mechanical Engineering'],1,,No update; unclear theme alignment.
"higher education for me is a segway into the job field, without it would make getting a job in the future that much more difficult.",0,['All of this has lead me to pursue a degree in Mechanical Engineering'],0,,No update; unclear theme alignment.
this is the main reason i am here today.,0,['All of this has lead me to pursue a degree in Mechanical Engineering'],0,,No update; unclear theme alignment.
in todays society most individuals want to support themselves and their family as well as live as comfortably as they can.,0,['All of this has lead me to pursue a degree in Mechanical Engineering'],0,,No update; unclear theme alignment.
for me i want to as well which has lead me to be here as well as pursue education past high school education.,0,['All of this has lead me to pursue a degree in Mechanical Engineering'],0,,No update; unclear theme alignment.
why am i here?my journey into physics started with my interest in computers.,0,['After working in IT for a few years it was inevitable that I return to school and finish my degree if I wanted to proceed further into the field.'],0,No clear tangible or intrinsic goal.,Lacks specific or intrinsic motivation.
after working in it for a few years it was inevitable that i return to school and finish my degree if i wanted to proceed further into the field.,1,['After working in IT for a few years it was inevitable that I return to school and finish my degree if I wanted to proceed further into the field.'],1,,No update; unclear theme alignment.
physics happens to be a branch of education of my cs degree so that's a majority of the reason i'm taking the class.,0,['After working in IT for a few years it was inevitable that I return to school and finish my degree if I wanted to proceed further into the field.'],0,,No update; unclear theme alignment.
"with that said i've always been a fan of math and science, the idea of why things happen in the real world have crossed my mind but i've never really understood enough to explain what i see.",0,['After working in IT for a few years it was inevitable that I return to school and finish my degree if I wanted to proceed further into the field.'],0,,No update; unclear theme alignment.
